date,ticker,stock_name,foreign_buy,foreign_sell,foreign_net,foreign_dealer_buy,foreign_dealer_sell,foreign_dealer_net,investment_buy,investment_sell,investment_net,dealer_buy,dealer_sell,dealer_net,dealer_self_buy,dealer_self_sell,dealer_self_net,dealer_hedge_buy,dealer_hedge_sell,dealer_hedge_net,total_net,source
2026-06-15,2910.TW,統領,18800,2000,16800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16800,TWSE
2026-06-15,2911.TW,麗嬰房,59100,121000,-61900,0,0,0,0,0,0,17000,8000,9000,17000,8000,9000,0,0,0,-52900,TWSE
2026-06-15,2912.TW,統一超,1086831,2496974,-1410143,0,0,0,776000,6197,769803,31000,4772,26228,8000,0,8000,23000,4772,18228,-614112,TWSE
2026-06-15,2913.TW,農林,596200,323037,273163,0,0,0,0,0,0,14000,9000,5000,14000,9000,5000,0,0,0,278163,TWSE
2026-06-15,2915.TW,潤泰全,2476665,814076,1662589,0,0,0,0,4000,-4000,16195,1000,15195,7195,0,7195,9000,1000,8000,1673784,TWSE
2026-06-15,2916.TW,滿心,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,2923.TW,鼎固-KY,318800,217000,101800,0,0,0,0,0,0,17026,1000,16026,17026,1000,16026,0,0,0,117826,TWSE
2026-06-15,2926.TW,誠品生活,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,2929.TW,淘帝-KY,41100,44000,-2900,0,0,0,0,0,0,11000,4000,7000,11000,4000,7000,0,0,0,4100,TWSE
2026-06-15,2937.TW,集雅社,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,2939.TW,永邑-KY,4000,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,TWSE
2026-06-15,2941.TW,米斯特,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,2945.TW,三商家購,11700,3000,8700,0,0,0,0,0,0,1000,0,1000,1000,0,1000,0,0,0,9700,TWSE
2026-06-15,3002.TW,歐格,148000,188000,-40000,0,0,0,0,0,0,1000,1001,-1,1000,1001,-1,0,0,0,-40001,TWSE
2026-06-15,3003.TW,健和興,1314600,369000,945600,0,0,0,0,0,0,23000,8000,15000,23000,8000,15000,0,0,0,960600,TWSE
2026-06-15,3004.TW,豐達科,708501,218000,490501,0,0,0,0,0,0,23865,1001,22864,17000,1000,16000,6865,1,6864,513365,TWSE
2026-06-15,3005.TW,神基,387669,3990000,-3602331,0,0,0,0,10000,-10000,101000,80871,20129,38000,45304,-7304,63000,35567,27433,-3592202,TWSE
2026-06-15,3006.TW,晶豪科,2270504,2793031,-522527,0,0,0,0,0,0,245314,213214,32100,125225,134000,-8775,120089,79214,40875,-490427,TWSE
2026-06-15,3008.TW,大立光,1281732,873436,408296,0,0,0,147062,1000,146062,229080,164896,64184,21262,16000,5262,207818,148896,58922,618542,TWSE
2026-06-15,3010.TW,華立,351700,751634,-399934,0,0,0,0,152000,-152000,7000,6577,423,7000,2577,4423,0,4000,-4000,-551511,TWSE
2026-06-15,3011.TW,今皓,465644,216000,249644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249644,TWSE
2026-06-15,3013.TW,晟銘電,712284,966770,-254486,0,0,0,0,0,0,75455,40701,34754,4460,2000,2460,70995,38701,32294,-219732,TWSE
2026-06-15,3014.TW,聯陽,2124152,2439000,-314848,0,0,0,12000,1000,11000,118467,134994,-16527,58654,129654,-71000,59813,5340,54473,-320375,TWSE
2026-06-15,3015.TW,全漢,477107,298505,178602,0,0,0,40000,0,40000,2000,4000,-2000,2000,0,2000,0,4000,-4000,216602,TWSE
2026-06-15,3016.TW,嘉晶,1956000,2125900,-169900,0,0,0,0,0,0,193179,128000,65179,5000,8000,-3000,188179,120000,68179,-104721,TWSE
2026-06-15,3017.TW,奇鋐,1062378,1064430,-2052,0,0,0,1432,149040,-147608,91133,67448,23685,29030,10999,18031,62103,56449,5654,-125975,TWSE
2026-06-15,3019.TW,亞光,8179852,1647121,6532731,0,0,0,0,0,0,1117647,43139,1074508,525676,13000,512676,591971,30139,561832,7607239,TWSE
2026-06-15,3021.TW,鴻名,5000,31000,-26000,0,0,0,0,0,0,1000,0,1000,1000,0,1000,0,0,0,-25000,TWSE
2026-06-15,3022.TW,威強電,451800,757015,-305215,0,0,0,0,0,0,52254,68768,-16514,50000,5784,44216,2254,62984,-60730,-321729,TWSE
2026-06-15,3023.TW,信邦,688415,487012,201403,0,0,0,17124,2000,15124,23201,5001,18200,1000,2000,-1000,22201,3001,19200,234727,TWSE
2026-06-15,3024.TW,憶聲,225000,407000,-182000,0,0,0,0,0,0,15000,9000,6000,15000,9000,6000,0,0,0,-176000,TWSE
2026-06-15,3025.TW,星通,455792,278504,177288,0,0,0,0,0,0,8000,427,7573,8000,427,7573,0,0,0,184861,TWSE
2026-06-15,3026.TW,禾伸堂,206000,638150,-432150,0,0,0,331000,1300,329700,92678,210629,-117951,8000,36629,-28629,84678,174000,-89322,-220401,TWSE
2026-06-15,3027.TW,盛達,255201,204000,51201,0,0,0,0,0,0,14000,3385,10615,14000,3385,10615,0,0,0,61816,TWSE
2026-06-15,3028.TW,增你強,897139,734000,163139,0,0,0,0,3000,-3000,12000,27800,-15800,6000,19059,-13059,6000,8741,-2741,144339,TWSE
2026-06-15,3029.TW,零壹,374505,213848,160657,0,0,0,0,1000,-1000,7000,6491,509,7000,5491,1509,0,1000,-1000,160166,TWSE
2026-06-15,3030.TW,德律,629130,1397000,-767870,0,0,0,0,0,0,119546,43644,75902,5000,4020,980,114546,39624,74922,-691968,TWSE
2026-06-15,3031.TW,佰鴻,309000,219450,89550,0,0,0,0,0,0,8000,1934,6066,8000,1934,6066,0,0,0,95616,TWSE
2026-06-15,3032.TW,偉訓,407705,268000,139705,0,0,0,0,0,0,24292,12737,11555,3000,2737,263,21292,10000,11292,151260,TWSE
2026-06-15,3033.TW,威健,1569030,2427000,-857970,0,0,0,0,0,0,15714,33381,-17667,13000,24466,-11466,2714,8915,-6201,-875637,TWSE
2026-06-15,3034.TW,聯詠,1597920,1553997,43923,0,0,0,84238,61000,23238,228889,63820,165069,31100,0,31100,197789,63820,133969,232230,TWSE
2026-06-15,3035.TW,智原,6947976,1377673,5570303,0,0,0,0,0,0,1712498,218178,1494320,843000,2000,841000,869498,216178,653320,7064623,TWSE
2026-06-15,3036.TW,文曄,7607487,11614360,-4006873,0,0,0,230000,181000,49000,244052,261806,-17754,100000,112029,-12029,144052,149777,-5725,-3975627,TWSE
2026-06-15,3037.TW,欣興,6913508,4864501,2049007,0,0,0,985000,0,985000,621800,278533,343267,331836,92035,239801,289964,186498,103466,3377274,TWSE
2026-06-15,3038.TW,全台,185133,25000,160133,0,0,0,0,0,0,9000,3000,6000,9000,3000,6000,0,0,0,166133,TWSE
2026-06-15,3040.TW,遠見,59170,31000,28170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28170,TWSE
2026-06-15,3041.TW,揚智,2367303,294000,2073303,0,0,0,0,0,0,20125,2000,18125,20125,2000,18125,0,0,0,2091428,TWSE
2026-06-15,3042.TW,晶技,17926364,8365550,9560814,0,0,0,611000,300,610700,3321007,327011,2993996,1855302,127100,1728202,1465705,199911,1265794,13165510,TWSE
2026-06-15,3043.TW,科風,31400,28000,3400,0,0,0,0,0,0,1000,1000,0,1000,1000,0,0,0,0,3400,TWSE
2026-06-15,3044.TW,健鼎,2505078,629234,1875844,0,0,0,72000,0,72000,96332,37014,59318,29121,5000,24121,67211,32014,35197,2007162,TWSE
2026-06-15,3045.TW,台灣大,4519201,3958110,561091,0,0,0,72000,97250,-25250,51488,201000,-149512,29000,195000,-166000,22488,6000,16488,386329,TWSE
2026-06-15,3046.TW,建碁,72800,75000,-2200,0,0,0,0,0,0,3000,1008,1992,3000,1008,1992,0,0,0,-208,TWSE
2026-06-15,3047.TW,訊舟,364301,81000,283301,0,0,0,0,0,0,8000,6000,2000,8000,6000,2000,0,0,0,285301,TWSE
2026-06-15,3048.TW,益登,9281082,4182926,5098156,0,0,0,0,0,0,81732,590252,-508520,26063,3045,23018,55669,587207,-531538,4589636,TWSE
2026-06-15,3049.TW,精金,2918786,787408,2131378,0,0,0,0,0,0,8000,9000,-1000,8000,9000,-1000,0,0,0,2130378,TWSE
2026-06-15,3050.TW,鈺德,647901,389000,258901,0,0,0,0,0,0,1000,1000,0,1000,1000,0,0,0,0,258901,TWSE
2026-06-15,3051.TW,力特,788705,198000,590705,0,0,0,0,0,0,8000,2000,6000,8000,2000,6000,0,0,0,596705,TWSE
2026-06-15,3052.TW,夆典,61000,79000,-18000,0,0,0,0,0,0,6000,6000,0,6000,6000,0,0,0,0,-18000,TWSE
2026-06-15,3054.TW,立萬利,20800,34000,-13200,0,0,0,0,0,0,1000,445,555,1000,445,555,0,0,0,-12645,TWSE
2026-06-15,3055.TW,蔚華科,464020,658000,-193980,0,0,0,0,0,0,22439,9228,13211,7000,6513,487,15439,2715,12724,-180769,TWSE
2026-06-15,3056.TW,富華新,1150900,682000,468900,0,0,0,0,0,0,10542,500,10042,10000,0,10000,542,500,42,478942,TWSE
2026-06-15,3057.TW,喬鼎,118600,33246,85354,0,0,0,0,0,0,0,2000,-2000,0,2000,-2000,0,0,0,83354,TWSE
2026-06-15,3058.TW,立德,218100,109000,109100,0,0,0,0,0,0,3000,1000,2000,3000,1000,2000,0,0,0,111100,TWSE
2026-06-15,3059.TW,華晶科,1777100,1906000,-128900,0,0,0,0,0,0,119859,20958,98901,5000,2215,2785,114859,18743,96116,-29999,TWSE
2026-06-15,3060.TW,銘異,4849409,1160000,3689409,0,0,0,0,0,0,9228,9668,-440,9228,9668,-440,0,0,0,3688969,TWSE
2026-06-15,3062.TW,建漢,1498400,1812345,-313945,0,0,0,0,0,0,28000,9210,18790,9000,2000,7000,19000,7210,11790,-295155,TWSE
2026-06-15,3066.TW,李洲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3067.TW,全域,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3071.TW,協禧,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3073.TW,天方能源,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3078.TW,僑威,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3081.TW,聯亞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3083.TW,網龍,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3086.TW,華義*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3088.TW,艾訊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3090.TW,日電貿,1790455,4345521,-2555066,0,0,0,1736000,0,1736000,121121,83318,37803,15000,2000,13000,106121,81318,24803,-781263,TWSE
2026-06-15,3092.TW,鴻碩,151103,41000,110103,0,0,0,0,0,0,26000,1191,24809,26000,1191,24809,0,0,0,134912,TWSE
2026-06-15,3093.TW,港建*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3094.TW,聯傑,1856000,573000,1283000,0,0,0,0,0,0,67909,5000,62909,67909,5000,62909,0,0,0,1345909,TWSE
2026-06-15,3095.TW,及成,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3105.TW,穩懋,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3114.TW,好德,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3118.TW,進階,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3122.TW,笙泉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3128.TW,昇銳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3130.TW,一零四,15498,15074,424,0,0,0,0,0,0,2000,1000,1000,2000,1000,1000,0,0,0,1424,TWSE
2026-06-15,3131.TW,弘塑,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3135.TW,凌航,692356,743000,-50644,0,0,0,0,0,0,11000,9018,1982,11000,9018,1982,0,0,0,-48662,TWSE
2026-06-15,3138.TW,耀登,171500,187415,-15915,0,0,0,0,0,0,6000,7686,-1686,0,691,-691,6000,6995,-995,-17601,TWSE
2026-06-15,3141.TW,晶宏,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3147.TW,大綜,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3149.TW,正達,612258,356000,256258,0,0,0,0,0,0,4000,1044,2956,4000,1044,2956,0,0,0,259214,TWSE
2026-06-15,3150.TW,鈺寶-創,5010,7000,-1990,0,0,0,0,0,0,7000,1000,6000,2000,0,2000,5000,1000,4000,4010,TWSE
2026-06-15,3152.TW,璟德,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3162.TW,精確,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3163.TW,波若威,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3164.TW,景岳,14900,1000,13900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13900,TWSE
2026-06-15,3167.TW,大量,1035557,966175,69382,0,0,0,0,0,0,39380,43077,-3697,28250,31856,-3606,11130,11221,-91,65685,TWSE
2026-06-15,3168.TW,眾福科,21800,39000,-17200,0,0,0,0,0,0,2000,1000,1000,2000,1000,1000,0,0,0,-16200,TWSE
2026-06-15,3169.TW,亞信,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3171.TW,炎洲流通,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3176.TW,基亞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3178.TW,公準,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3188.TW,鑫龍騰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3189.TW,景碩,6845200,6961926,-116726,0,0,0,437095,0,437095,586673,278170,308503,299668,57000,242668,287005,221170,65835,628872,TWSE
2026-06-15,3191.TW,雲嘉南,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3205.TW,佰研,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3206.TW,志豐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3207.TW,耀勝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3209.TW,全科,708800,696248,12552,0,0,0,0,0,0,22528,41440,-18912,6000,24546,-18546,16528,16894,-366,-6360,TWSE
2026-06-15,3211.TW,順達,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3213.TW,茂訊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3217.TW,優群,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3218.TW,大學光,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3219.TW,倚強科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3221.TW,台嘉碩,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3224.TW,三顧,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3227.TW,原相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3228.TW,金麗科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3229.TW,晟鈦,211000,27000,184000,0,0,0,0,0,0,9149,0,9149,9149,0,9149,0,0,0,193149,TWSE
2026-06-15,3230.TW,錦明,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3231.TW,緯創,15118577,23383195,-8264618,0,0,0,387748,262000,125748,819803,288091,531712,169000,29000,140000,650803,259091,391712,-7607158,TWSE
2026-06-15,3232.TW,昱捷,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3234.TW,光環,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3236.TW,千如,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3257.TW,虹冠電,161240,257000,-95760,0,0,0,0,0,0,5000,2000,3000,5000,2000,3000,0,0,0,-92760,TWSE
2026-06-15,3259.TW,鑫創,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3260.TW,威剛,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3264.TW,欣銓,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3265.TW,台星科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3266.TW,昇陽,44560,13000,31560,0,0,0,0,0,0,4000,0,4000,4000,0,4000,0,0,0,35560,TWSE
2026-06-15,3268.TW,海德威,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3272.TW,東碩,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3276.TW,宇環,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3284.TW,太普高,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3285.TW,微端,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3287.TW,廣寰科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3288.TW,點晶,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3289.TW,宜特,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3290.TW,東浦,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3293.TW,鈊象,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3294.TW,英濟,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3296.TW,勝德,72000,66000,6000,0,0,0,0,0,0,1000,17000,-16000,1000,17000,-16000,0,0,0,-10000,TWSE
2026-06-15,3297.TW,杭特,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3303.TW,岱稜,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3305.TW,昇貿,797464,1234200,-436736,0,0,0,0,0,0,28319,128170,-99851,3000,23000,-20000,25319,105170,-79851,-536587,TWSE
2026-06-15,3306.TW,鼎天,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3308.TW,聯德,38600,12000,26600,0,0,0,0,0,0,1,1772,-1771,1,1772,-1771,0,0,0,24829,TWSE
2026-06-15,3310.TW,佳穎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3311.TW,閎暉,935000,958000,-23000,0,0,0,0,0,0,9142,3030,6112,9142,3030,6112,0,0,0,-16888,TWSE
2026-06-15,3312.TW,弘憶股,724386,824779,-100393,0,0,0,0,0,0,14000,8222,5778,14000,5222,8778,0,3000,-3000,-94615,TWSE
2026-06-15,3313.TW,斐成,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3317.TW,尼克森,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3321.TW,同泰,596001,115000,481001,0,0,0,0,0,0,73899,1000,72899,73899,1000,72899,0,0,0,553900,TWSE
2026-06-15,3322.TW,建舜電,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3323.TW,加百裕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3324.TW,雙鴻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3325.TW,旭品,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3332.TW,幸康,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3338.TW,泰碩,276068,146193,129875,0,0,0,0,0,0,2000,1606,394,2000,1606,394,0,0,0,130269,TWSE
2026-06-15,3339.TW,泰谷,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3346.TW,麗清,26200,35000,-8800,0,0,0,0,0,0,9000,4000,5000,9000,4000,5000,0,0,0,-3800,TWSE
2026-06-15,3349.TW,寶德,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3354.TW,律勝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3356.TW,奇偶,848945,132110,716835,0,0,0,0,0,0,14000,1842,12158,14000,1842,12158,0,0,0,728993,TWSE
2026-06-15,3357.TW,臺慶科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3360.TW,尚立,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3362.TW,先進光,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3363.TW,上詮,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3372.TW,典範,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3373.TW,熱映,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3374.TW,精材,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3376.TW,新日興,542600,1955000,-1412400,0,0,0,18000,0,18000,139000,92931,46069,71000,70417,583,68000,22514,45486,-1348331,TWSE
2026-06-15,3379.TW,彬台,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3380.TW,明泰,2561902,1920000,641902,0,0,0,0,0,0,68249,29521,38728,53000,24000,29000,15249,5521,9728,680630,TWSE
2026-06-15,3388.TW,崇越電,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3390.TW,旭軟,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3402.TW,漢科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3406.TW,玉晶光,1641080,681827,959253,0,0,0,0,204000,-204000,198115,184803,13312,20000,4499,15501,178115,180304,-2189,768565,TWSE
2026-06-15,3413.TW,京鼎,3052270,390100,2662170,0,0,0,0,0,0,118127,66748,51379,4000,2000,2000,114127,64748,49379,2713549,TWSE
2026-06-15,3416.TW,融程電,116419,37000,79419,0,0,0,0,0,0,10591,1000,9591,1000,0,1000,9591,1000,8591,89010,TWSE
2026-06-15,3419.TW,譁裕,120200,34000,86200,0,0,0,0,0,0,2000,1000,1000,2000,1000,1000,0,0,0,87200,TWSE
2026-06-15,3430.TW,奇鈦科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3432.TW,台端,5000,11000,-6000,0,0,0,0,0,0,1000,0,1000,1000,0,1000,0,0,0,-5000,TWSE
2026-06-15,3434.TW,哲固,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3437.TW,榮創,345530,252000,93530,0,0,0,0,0,0,10000,5000,5000,10000,5000,5000,0,0,0,98530,TWSE
2026-06-15,3438.TW,類比科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3441.TW,聯一光,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3443.TW,創意,190592,322246,-131654,0,0,0,0,0,0,127105,29550,97555,1010,14000,-12990,126095,15550,110545,-34099,TWSE
2026-06-15,3444.TW,利機,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3447.TW,展達,63812,62000,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812,TWSE
2026-06-15,3450.TW,聯鈞,1635335,790556,844779,0,0,0,0,0,0,209056,87800,121256,185551,43000,142551,23505,44800,-21295,966035,TWSE
2026-06-15,3455.TW,由田,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3465.TW,進泰電子,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3466.TW,德晉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3467.TW,台灣精材,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3479.TW,安勤,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3481.TW,群創,13926877,17471938,-3545061,0,0,0,4575,5000,-425,2374251,1419981,954270,919834,463000,456834,1454417,956981,497436,-2591216,TWSE
2026-06-15,3483.TW,力致,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3484.TW,崧騰,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3485.TW,敘豐,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3489.TW,森寶,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3490.TW,單井,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3491.TW,昇達科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3492.TW,長盛,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPEX
2026-06-15,3494.TW,誠研,22700,8000,14700,0,0,0,0,0,0,3000,1000,2000,3000,1000,2000,0,0,0,16700,TWSE
